사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-01-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55101EF9826,한국투자ACE코리아밸류업증권상장지수투자신탁(주식),한국투자신탁운용,,,,,93.13,45.91,,,,,90.67,46.83,2등급(높은 위험),0.19,"1,900",153,20241101,,ETF,,,
KR5206773776,키움KIWOOMKRX100상장지수증권투자신탁[주식],키움투자운용,11.28,14.26,10.60,29.97,93.00,48.91,9.01,11.77,8.07,26.60,89.87,48.24,2등급(높은 위험),0.27,"2,700",201,20080122,,ETF,,,
K55203C53681,대신KOSPI200인덱스증권자투자신탁[주식]ClassC-Pe,대신운용,,16.40,12.95,30.83,92.87,45.93,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.53,"5,300",253,20180404,,,,,
K55223EG1916,KB코리아밸류업액티브증권자투자신탁(주식)C-퇴직e,KB운용,,,,,92.76,44.25,,,,,90.67,46.83,2등급(높은 위험),1.12,"11,200",122,20241105,,,,,
K55373E91357,현대UNICORN포스트IPO액티브증권상장지수투자신탁[주식],현대자산운용,,,,,92.50,46.77,,,,,90.67,46.83,2등급(높은 위험),0.79,"7,900",54,20240226,,ETF,,,
KR5203AC7289,대신KOSPI200인덱스증권자투자신탁[주식]ClassC-P,대신운용,,16.06,12.63,30.47,92.41,45.75,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.83,"8,300",35,20160905,,,,,
K55216DW2765,DB마이티다이나믹퀀트액티브증권상장지수투자신탁[주식],DB자산운용,,,,30.74,92.12,43.34,,,,27.68,90.67,46.83,2등급(높은 위험),0.31,"3,100",272,20221024,,ETF,,,
K55301C21029,미래에셋TIGERMSCIKOREAESG유니버설증권상장지수투자신탁(주식),미래에셋운용,,14.72,10.33,29.13,92.02,50.38,,8.15,8.88,17.88,51.13,18.75,2등급(높은 위험),0.46,"4,600",119,20180206,계열사,ETF,,,
K55223BU8734,KB퇴직연금증권자투자신탁(주식)C-E클래스,KB운용,,13.25,12.89,26.76,91.90,39.66,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.79,"7,900",92,20171013,,,,,
K55105BQ9434,삼성KODEX가치주증권상장지수투자신탁[주식],삼성운용,,14.22,11.47,26.50,91.64,44.35,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.35,"3,500",164,20170710,,ETF,,,
K553N9EF9468,삼성액티브KoAct코리아밸류업액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,91.41,46.63,,,,,90.67,46.83,2등급(높은 위험),0.51,"5,100",748,20241101,,ETF,,,
K55223EG1734,KB스타코리아밸류업인덱스증권자투자신탁(주식)C-퇴직e,KB운용,,,,,91.19,45.62,,,,,90.67,46.83,2등급(높은 위험),0.39,"3,900",58,20241105,,,,,
K55302E55278,베어링K-성장리더스증권자투자신탁(주식)ClassC-P2e,베어링운용,,,,,91.13,46.83,,,,,90.67,46.83,2등급(높은 위험),1.08,"10,800",7,20230811,,,,,
K55101DI3603,한국투자ACEESG액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,29.28,90.13,44.37,,,,27.68,90.67,46.83,2등급(높은 위험),0.54,"5,400",296,20210524,,ETF,,,
K55301BW0072,미래에셋베스트펀드컬렉션증권자투자신탁 1(주식-재간접형)종류C-P2e,미래에셋운용,,15.35,13.49,28.01,90.11,46.92,,12.81,9.70,27.66,89.85,45.72,3등급(다소 높은 위험),0.95,"9,500",461,20170921,계열사,,,,
K55301C39062,미래에셋KRX300인덱스증권투자신탁(주식-파생형)종류C-P2e,미래에셋운용,,13.79,10.20,29.24,89.89,45.65,,11.80,8.12,26.30,86.17,45.15,2등급(높은 위험),0.70,"7,000",34,20180327,계열사,,,,
K55355DU3055,스팍스한국엄선투자증권자투자신탁(주식)RP-e,스팍스운용,,,,25.73,89.50,17.93,,,,27.68,90.67,46.83,2등급(높은 위험),1.11,"11,100",90,20220627,,,,,
K55105C52102,삼성KODEXKRX300증권상장지수투자신탁[주식형],삼성운용,,14.47,10.85,29.71,89.49,45.90,,11.80,8.12,26.30,86.17,45.15,2등급(높은 위험),0.09,900,337,20180323,,ETF,,,
K55364DP6658,에셋플러스에셋플러스코리아대장장이액티브증권상장지수투자신탁(주식),에셋플러스운용,,,,29.19,89.39,32.30,,,,27.68,90.67,46.83,2등급(높은 위험),1.06,"10,600",174,20220919,,ETF,,,
K55105C60949,삼성KRX300인덱스증권투자신탁[주식-파생형]Cpe(퇴직연금),삼성운용,,14.21,10.78,29.57,89.33,45.81,,11.80,8.12,26.30,86.17,45.15,2등급(높은 위험),0.45,"4,500",31,20180417,,,,,
K55210C43489,신한SOLKRX300증권상장지수투자신탁[주식],신한자산운용,,14.41,10.78,29.68,89.32,45.80,,12.28,8.78,27.58,86.17,45.15,2등급(높은 위험),0.12,"1,200",143,20180323,,ETF,,,
K55223BU8791,KB액티브배당증권자투자신탁(주식)C-퇴직e,KB운용,,12.96,12.01,27.86,89.20,40.69,,8.61,12.52,17.75,39.17,11.06,2등급(높은 위험),1.13,"11,300",217,20170810,,,,,
K55301C47735,미래에셋TIGERKRX300증권상장지수투자신탁(주식),미래에셋운용,,14.34,10.73,29.53,89.14,45.70,,11.80,8.12,26.30,86.17,45.15,2등급(높은 위험),0.13,"1,300",141,20180323,계열사,ETF,,,
K55223C53515,KBRISEKRX300증권상장지수투자신탁(주식),KB운용,,14.48,10.90,29.50,89.09,45.87,,11.80,8.12,26.30,86.17,45.15,2등급(높은 위험),0.11,"1,100",101,20180323,,ETF,,,
K55232CC8866,NH-AmundiHANAROKRX300증권상장지수투자신탁[주식],NH-Amundi운용,,14.34,10.69,29.49,89.08,45.72,,11.80,8.12,26.30,86.17,45.15,2등급(높은 위험),0.22,"2,200",110,20180813,,ETF,,,
K55223DX4944,KBRISE글로벌원자력iSelect증권상장지수투자신탁(주식),KB운용,,,,60.68,88.95,22.24,,,,18.69,17.29,12.82,2등급(높은 위험),0.49,"4,900","3,566",20220926,,ETF,,,
K55301BV3051,미래에셋퇴직플랜KRX100인덱스증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,13.92,10.60,28.27,88.60,46.37,,11.77,8.07,26.60,89.87,48.24,2등급(높은 위험),0.52,"5,200",56,20180109,계열사,,,,
K55101DH2341,한국투자ACE코리아AI테크핵심산업증권상장지수투자신탁(주식),한국투자신탁운용,,,,36.20,88.35,44.26,,,,27.68,90.67,46.83,1등급(매우 높은 위험),0.49,"4,900",78,20210401,,ETF,,,
KR5223AE3357,KB퇴직연금배당증권자투자신탁(주식)C-E,KB운용,,9.92,10.26,23.43,88.25,36.08,,8.61,12.52,17.75,39.17,11.06,2등급(높은 위험),0.79,"7,900",675,20170807,,,,,
K55107DP6908,우리WONAIESG액티브증권상장지수투자신탁(주식),우리운용,,,,29.56,88.12,43.13,,,,27.68,90.67,46.83,2등급(높은 위험),0.38,"3,800",106,20220104,,ETF,,,
K55223BV4500,KB그로스포커스증권자투자신탁(주식)C-퇴직e클래스,KB운용,,15.24,13.89,28.22,87.87,38.57,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.04,"10,400",90,20170817,,,,,
KR5307A60883,유리TREX펀더멘탈200증권상장지수투자신탁(주식),유리운용,13.45,16.40,15.36,30.45,87.62,43.88,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.45,"4,500",163,20110922,,ETF,,,
K55232DV7591,NH-AmundiHANAROFn조선해운증권상장지수투자신탁(주식),NH-Amundi운용,,,,48.27,87.48,21.76,,,,27.68,90.67,46.83,2등급(높은 위험),0.51,"5,100","1,114",20220914,,ETF,,,
KR5301AJ2714,미래에셋퇴직연금소비성장증권자투자신탁 1(주식)종류C-e,미래에셋운용,,9.32,4.81,21.99,87.36,47.45,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.80,"8,000",39,20180327,계열사,,,,
K55223B75940,KB그로스포커스증권자투자신탁(주식)C-퇴직연금 클래스,KB운용,11.93,14.88,13.54,27.83,87.32,38.37,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.36,"13,600",141,20151209,,,,,
K55105CP4609,삼성KODEX성장주증권상장지수투자신탁[주식형],삼성운용,,,7.67,27.79,87.09,44.58,,,9.25,27.68,90.67,46.83,2등급(높은 위험),0.36,"3,600","1,399",20190530,,ETF,,,
K55105CX1886,삼성KODEX코스피대형주증권상장지수투자신탁[주식],삼성운용,,,10.92,27.81,86.71,44.33,,,8.56,25.08,83.23,43.40,2등급(높은 위험),0.17,"1,700",277,20191113,,ETF,,,
KR5223184635,KB그로스포커스증권자투자신탁(주식)C-R클래스,KB운용,11.53,14.48,13.14,27.38,86.70,38.15,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.72,"17,200",81,20021104,,,,,
K55301BV2962,미래에셋TIGER코스피대형주증권상장지수투자신탁(주식),미래에셋운용,,14.08,10.63,27.48,85.83,43.80,,11.93,8.56,25.08,83.23,43.40,2등급(높은 위험),0.31,"3,100",253,20170830,계열사,ETF,,,
K55105DD7480,삼성KODEX 탄소효율그린뉴딜증권상장지수투자신탁[주식],삼성운용,,,,28.09,85.64,43.58,,,,27.68,90.67,46.83,2등급(높은 위험),0.15,"1,500",349,20210204,,ETF,,,
K55210DB2204,신한아름다운SRI그린뉴딜증권자투자신탁 1[주식](종류C-re),신한자산운용,,,6.93,21.08,85.61,39.71,,,9.25,27.68,90.67,46.83,2등급(높은 위험),1.00,"10,000",26,20201022,,,,,
K55240BW7436,BNK튼튼코리아증권투자신탁 1(주식)ClassC-P2e,BNK자산운용,,17.40,13.58,29.95,85.24,42.30,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.09,"10,900",31,20180306,,,,,
K55232DE0613,NH-Amundi HANARO탄소효율그린뉴딜증권상장지수투자신탁[주식],NH-Amundi운용,,,,27.92,84.99,43.32,,,,27.68,90.67,46.83,2등급(높은 위험),0.34,"3,400",129,20210204,,ETF,,,
K55301DE5626,미래에셋TIGER탄소효율그린뉴딜증권상장지수투자신탁(주식),미래에셋운용,,,,28.03,84.92,43.11,,,,27.68,90.67,46.83,2등급(높은 위험),0.15,"1,500",144,20210204,계열사,ETF,,,
K55303BT4127,마이다스신성장기업포커스증권자투자신탁(주식)C-Pe2,마이다스운용,,13.59,7.34,21.73,84.83,41.35,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.11,"11,100",125,20170803,,,,,
K55301BT7957,미래에셋퇴직연금코어밸류증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,16.49,10.71,25.21,84.13,39.35,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.80,"8,000",248,20170817,계열사,,,,
K55303DM7976,마이다스마이다스코스피액티브증권상장지수투자신탁(주식),마이다스운용,,,,28.41,84.13,42.44,,,,23.52,75.63,37.90,2등급(높은 위험),0.31,"3,100","1,272",20211012,,ETF,,,
K55105DH2776,삼성KODEX신재생에너지액티브증권상장지수투자신탁[주식],삼성운용,,,,41.51,84.00,22.02,,,,27.68,90.67,46.83,1등급(매우 높은 위험),0.56,"5,600","1,907",20210524,,ETF,,,
KR5225A18018,미래에셋TIGER200건설증권상장지수투자신탁(주식),미래에셋운용,7.10,8.33,15.11,24.56,83.89,3.10,5.61,6.85,13.68,23.33,82.06,2.20,2등급(높은 위험),0.44,"4,400",289,20110405,계열사,ETF,,,
KR5301A74838,미래에셋퇴직연금코어밸류증권자투자신탁 1(주식)종류C,미래에셋운용,9.45,16.03,10.27,24.72,83.45,39.10,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.20,"12,000",87,20150429,계열사,,,,
K55105D92619,삼성KODEX혁신기술테마액티브증권상장지수투자신탁[주식],삼성운용,,,14.40,31.25,82.95,40.38,,,7.96,23.52,75.63,37.90,2등급(높은 위험),0.32,"3,200",137,20200928,,ETF,,,
K55105E71488,삼성KODEXAI반도체핵심장비증권상장지수투자신탁[주식],삼성운용,,,,,82.75,51.33,,,,,90.67,46.83,2등급(높은 위험),0.44,"4,400","2,283",20231120,,ETF,,,
K55206BX6843,키움고배당에이스증권자투자신탁 1[주식]C-P2e(퇴직연금),키움투자운용,,14.57,12.98,28.74,82.73,39.48,,8.61,12.52,17.75,39.17,11.06,2등급(높은 위험),1.20,"12,000",13,20171024,,,,,
K55232DO9380,NH-AmundiHANAROFn골프테마증권상장지수투자신탁(주식),NH-Amundi운용,,,,15.01,82.60,10.54,,,,27.68,90.67,46.83,2등급(높은 위험),0.70,"7,000",52,20211123,,ETF,,,
K55305BX1299,유경PSG좋은생각자산배분형증권투자신탁(주식혼합형)ClassC-Pe2,유경PSG운용,,13.41,10.06,27.83,82.56,30.90,,7.94,6.43,15.66,41.02,22.33,2등급(높은 위험),1.08,"10,800",30,20171211,,,,,
KR5225A01840,미래에셋TIGER삼성그룹증권상장지수투자신탁(주식),미래에셋운용,12.49,14.26,10.95,24.69,82.39,49.86,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.20,"2,000",508,20110304,계열사,ETF,,,
K55363BU1184,트러스톤칭기스칸증권투자신탁[주식]Cp2-E클래스,트러스톤운용,,12.53,11.86,28.53,82.39,38.51,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.22,"12,200",4,20170807,,,,,
K55213EF7411,한화PLUS글로벌방산증권상장지수투자신탁(주식),한화운용,,,,,82.21,12.73,,,,,17.29,12.82,2등급(높은 위험),0.58,"5,800",344,20241108,,ETF,,,
K55223C23856,KB그로스&밸류증권투자신탁[주식]C-퇴직e클래스,KB운용,,14.65,12.59,27.64,81.99,31.48,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.18,"11,800",1,20180411,,,,,
K55101BU1595,한국투자퇴직연금한국의힘증권자투자신탁 1(주식)(C-e),한국투자신탁운용,,14.73,14.11,27.47,81.90,41.33,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.80,"8,000",349,20170802,,,,,
K55105CX0524,삼성KODEX멀티팩터증권상장지수투자신탁[주식],삼성운용,,,10.65,26.16,81.89,40.00,,,9.25,27.68,90.67,46.83,2등급(높은 위험),0.36,"3,600",124,20191113,,ETF,,,
K55301BV2665,미래에셋퇴직플랜증권자투자신탁 1(주식)종류C-P2e,미래에셋운용,,12.36,8.24,24.61,81.52,41.43,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.70,"7,000",52,20171024,계열사,,,,
KR5363AC3714,트러스톤장기성장퇴직연금증권자투자신탁[주식]Ce클래스,트러스톤운용,,13.14,12.30,28.41,81.31,37.95,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.69,"6,900",143,20170802,,,,,
K55363BU1176,트러스톤장기고배당증권자투자신탁[주식]Cp2-E클래스,트러스톤운용,,15.13,14.02,29.16,81.26,39.37,,8.61,12.52,17.75,39.17,11.06,2등급(높은 위험),1.10,"11,000",11,20170807,,,,,
KR5101A93303,한국투자퇴직연금한국의힘증권자투자신탁 1(주식)(C),한국투자신탁운용,9.97,14.27,13.66,26.97,81.22,41.06,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.20,"12,000",699,20061222,,,,,
KR5301A95031,미래에셋퇴직플랜증권자투자신탁 1(주식)종류C,미래에셋운용,7.22,12.08,7.97,24.30,81.09,41.26,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.95,"9,500",110,20060104,계열사,,,,
KR5225A65191,미래에셋TIGER모멘텀증권상장지수투자신탁[주식],미래에셋운용,10.76,16.05,22.20,35.93,80.98,19.12,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.35,"3,500",258,20111025,계열사,ETF,,,
K55105DN4469,삼성KODEX기후변화솔루션증권상장지수투자신탁[주식],삼성운용,,,,25.37,80.94,34.75,,,,27.68,90.67,46.83,1등급(매우 높은 위험),0.15,"1,500",143,20211028,,ETF,,,
K55301D98900,미래에셋TIGERAI코리아그로스액티브증권상장지수투자신탁(주식),미래에셋운용,,,11.29,26.85,80.62,38.25,,,10.22,27.68,90.67,46.83,2등급(높은 위험),0.42,"4,200",362,20200928,계열사,ETF,,,
K55210DO1706,신한SOLKRX기후변화솔루션증권상장지수투자신탁[주식],신한자산운용,,,,24.87,80.32,34.62,,,,27.68,90.67,46.83,1등급(매우 높은 위험),0.32,"3,200",95,20211028,,ETF,,,
K55301DN6458,미래에셋TIGERKRX기후변화솔루션증권상장지수투자신탁(주식),미래에셋운용,,,,25.24,80.28,34.51,,,,27.68,90.67,46.83,1등급(매우 높은 위험),0.15,"1,500",88,20211028,계열사,ETF,,,
K55105D41822,삼성KODEX코스피TotalReturn증권상장지수투자신탁[주식],삼성운용,,,10.31,26.21,80.10,39.25,,,9.25,27.68,90.67,46.83,2등급(높은 위험),0.10,"1,000",737,20200720,,ETF,,,
K55206DD2638,키움차세대모빌리티증권자투자신탁 1[주식]C-P2e(퇴직연금),키움투자운용,,,,27.75,80.06,46.83,,,,27.68,90.67,46.83,2등급(높은 위험),1.17,"11,700",117,20210209,,,,,
K55101CC3048,한국투자ACE코스피증권상장지수투자신탁(주식),한국투자신탁운용,,13.22,10.41,25.98,79.97,39.04,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.06,600,198,20181004,,ETF,,,
K55101DY2753,한국투자ACE글로벌반도체TOP4Plus증권상장지수투자신탁(주식),한국투자신탁운용,,,,75.90,79.72,57.40,,,,35.58,23.10,18.79,2등급(높은 위험),0.50,"5,000","7,389",20221114,,ETF,,,
K55223CC1474,KBRISE코스피증권상장지수투자신탁(주식),KB운용,,13.19,10.19,25.71,79.58,38.97,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.16,"1,600","2,368",20180723,,ETF,,,
K55105B62905,삼성KODEX 코스피증권상장지수투자신탁[주식],삼성운용,10.07,13.16,10.26,25.92,79.56,38.97,7.95,10.91,7.96,23.52,75.63,37.90,2등급(높은 위험),0.16,"1,600","7,008",20150821,,ETF,,,
K55206BS8614,키움코리아에이스증권자투자신탁 1[주식]C-P2e(퇴직연금),키움투자운용,,,11.10,24.84,79.55,42.90,,,9.25,27.68,90.67,46.83,2등급(높은 위험),0.89,"8,900",0,20191231,,,,,
K55213CL1558,한화한국오퍼튜니티증권자투자신탁(주식)종류P-E,한화운용,,,9.97,24.11,79.44,41.18,,,9.25,27.68,90.67,46.83,2등급(높은 위험),1.12,"11,200",2,20190513,,,,,
K55213CQ4342,한화PLUS코스피TotalReturn증권상장지수투자신탁(주식),한화운용,,,10.31,25.85,79.43,39.11,,,-13.39,-15.66,6.60,0.00,2등급(높은 위험),0.19,"1,900",950,20190624,,ETF,,,
K55101BV0984,한국투자다시성장코리아증권자투자신탁 1(주식)(C-Re),한국투자신탁운용,,14.27,12.30,25.33,79.30,35.74,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.84,"8,400",296,20171117,,,,,
KR5365AW3635,KCGI코리아증권투자신탁 1[주식]종류C-P2,KCGI운용,,,15.01,33.28,79.28,26.44,,,9.25,27.68,90.67,46.83,2등급(높은 위험),1.30,"13,000",3,20200925,,,,,
K55365BT3694,KCGI코리아퇴직연금증권자투자신탁[주식]종류C-Pe2,KCGI운용,,17.52,15.18,33.27,79.27,26.33,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.92,"9,200","1,508",20170807,,,,,
K55240BY8325,BNK튼튼배당증권자투자신탁 1(주식)ClassC-P2e,BNK자산운용,,15.54,13.21,27.93,79.22,36.49,,8.61,12.52,17.75,39.17,11.06,2등급(높은 위험),0.87,"8,700",51,20171215,,,,,
K55301BV2921,미래에셋TIGER코스피증권상장지수투자신탁(주식),미래에셋운용,,13.10,10.15,25.79,79.18,38.87,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.17,"1,700","2,943",20170830,계열사,ETF,,,
K55301BQ7984,미래에셋AI로한국주식액티브EMP증권자투자신탁(주식-재간접형)종류C-P2e,미래에셋운용,,11.62,11.78,26.44,79.10,38.12,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.60,"6,000",29,20170818,계열사,,,,
K55213B72955,한화PLUS코스피증권상장지수투자신탁(주식),한화운용,10.09,13.12,10.25,25.69,78.92,38.76,7.95,10.91,7.96,23.52,75.63,37.90,2등급(높은 위험),0.25,"2,500",109,20150922,,ETF,,,
K55237B69935,한화한국오퍼튜니티증권자투자신탁(주식)종류P,한화운용,,,9.56,23.66,78.82,40.93,,,9.25,27.68,90.67,46.83,2등급(높은 위험),1.49,"14,900",1,20190424,,,,,
K55223C49133,KB주주가치포커스증권투자신탁(주식)C-퇴직e,KB운용,,13.06,10.41,24.12,78.69,37.26,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.16,"11,600",82,20180514,,,,,
K55365B47039,KCGI코리아퇴직연금증권자투자신탁[주식]종류C,KCGI운용,8.83,17.09,14.75,32.79,78.65,26.10,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.29,"12,900",559,20140821,,,,,
K55301BJ4477,미래에셋TIGER우선주증권상장지수투자신탁(주식),미래에셋운용,,14.34,10.06,25.99,78.63,35.47,,9.72,5.08,19.68,62.41,34.67,2등급(높은 위험),0.32,"3,200",272,20170105,계열사,ETF,,,
K55105DX9912,삼성KODEX아시아AI반도체exChina액티브증권상장지수투자신탁[주식],삼성운용,,,,,78.38,61.52,,,,,23.49,16.27,2등급(높은 위험),0.66,"6,600",147,20230130,,ETF,,,
K55105BV6805,삼성퇴직연금액티브증권자투자신탁 1[주식]Ce,삼성운용,,12.91,10.21,26.30,78.25,38.03,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.80,"8,000",172,20170919,,,,,
K55213DH4276,한화PLUS글로벌희토류&전략자원생산기업증권상장지수투자신탁(주식),한화운용,,,,0.61,77.86,89.59,,,,18.69,17.29,12.82,2등급(높은 위험),0.80,"8,000",504,20220114,,ETF,,,
K55232DB8353,NH-AmundiHANAROFn5G산업증권상장지수투자신탁(주식),NH-Amundi운용,,,13.89,29.46,77.79,47.67,,,9.25,27.68,90.67,46.83,2등급(높은 위험),0.57,"5,700",115,20201028,,ETF,,,
K55364C93422,에셋플러스코리아리치투게더증권자투자신탁 1(주식)종류 C-P2e,에셋플러스운용,,,,24.97,77.63,7.93,,,,27.68,90.67,46.83,2등급(높은 위험),0.00,0,2,20200508,,,,,
K55303BT4143,마이다스책임투자증권투자신탁(주식)C-Pe2,마이다스운용,,16.98,11.26,25.85,77.35,36.57,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.00,"10,000","1,123",20170807,,,,,
KR5105834570,삼성KODEX삼성그룹주증권상장지수투자신탁[주식],삼성운용,11.70,14.08,8.92,20.38,77.16,50.60,9.69,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),0.29,"2,900","18,858",20080520,,ETF,,,
K55303BA2247,마이다스책임투자증권투자신탁(주식)C-P2,마이다스운용,,16.64,10.93,25.49,76.86,36.38,,12.73,9.25,27.68,90.67,46.83,2등급(높은 위험),1.30,"13,000",506,20160627,,,,,
