사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2025-12-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
펀드코드,펀드명,운용회사명,수익률(10Y),수익률(7Y),수익률(5Y),수익률(3Y),수익률(1Y),수익률(6M),BM수익률(10Y),BM수익률(7Y),BM수익률(5Y),BM수익률(3Y),BM수익률(1Y),BM수익률(6M),위험등급,비율(%),1년투자비용(원),순자산총액(억원),설정일,계열사 여부,비고,,,
K55213EI2682,한화PLUS미국양자컴퓨팅TOP10증권상장지수투자신탁(주식),한화운용,,,,,,43.67,,,,,,15.24,2등급(높은 위험),0.55,"5,500",262,20250307,,ETF,,,
K55101EI1648,한국투자ACE장기자산배분액티브증권상장지수투자신탁(혼합-재간접형),한국투자신탁운용,,,,,,24.22,,,,,,7.48,2등급(높은 위험),0.46,"4,600",125,20250307,,ETF,,,
K553N9EH9532,삼성액티브KoAct글로벌양자컴퓨팅액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,55.87,,,,,,14.13,2등급(높은 위험),0.60,"6,000",438,20250307,,ETF,,,
K55210EE4925,신한SOL미국양자컴퓨팅TOP10증권상장지수투자신탁[주식],신한자산운용,,,,,,76.43,,,,,,15.24,2등급(높은 위험),0.52,"5,200","4,618",20250307,,ETF,,,
K55213EH5827,한화PLUS고배당주위클리고정커버드콜증권상장지수투자신탁(주식-파생형),한화운용,,,,,,14.80,,,,,,54.05,2등급(높은 위험),0.35,"3,500",603,20250304,,ETF,,,
K55102EJ9938,하나1Q중단기회사채(A-이상)액티브증권상장지수투자신탁[채권],하나운용,,,,,,0.85,,,,,,0.68,5등급(낮은 위험),0.07,660,"1,313",20250526,,ETF,,,
K55210EI9243,신한SOL팔란티어미국채커버드콜혼합증권상장지수투자신탁[채권혼합-파생재간접형],신한자산운용,,,,,,23.22,,,,,,4.53,3등급(다소 높은 위험),0.43,"4,300",933,20250418,,ETF,,,
K55102EI0573,하나1Q종합채권(AA-이상)액티브증권상장지수투자신탁[채권],하나운용,,,,,,-2.28,,,,,,0.68,5등급(낮은 위험),0.04,410,561,20250224,,ETF,,,
K55301EG7256,미래에셋TIGER미국배당다우존스타겟데일리커버드콜증권상장지수투자신탁(주식),미래에셋운용,,,,,,13.43,,,,,,15.24,2등급(높은 위험),0.32,"3,200","1,534",20250117,계열사,ETF,,,
K55105EI2691,삼성KODEX미국금융테크액티브증권상장지수투자신탁[주식],삼성운용,,,,,,25.62,,,,,,8.30,2등급(높은 위험),0.49,"4,900",247,20250522,,ETF,,,
K55105EG9086,삼성KODEX27-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],삼성운용,,,,,,0.23,,,,,,1.10,5등급(낮은 위험),0.10,"1,000","4,919",20250110,,ETF,,,
K55368EH4351,iM에셋아이엠에셋200증권상장지수투자신탁(주식),iM에셋운용,,,,,,54.55,,,,,,54.05,2등급(높은 위험),0.15,"1,530",535,20250210,,ETF,,,
K55301EK0321,미래에셋TIGER차이나휴머노이드로봇증권상장지수투자신탁(주식),미래에셋운용,,,,,,26.93,,,,,,15.02,2등급(높은 위험),0.55,"5,500","3,999",20250523,계열사,ETF,,,
K55206EI0479,키움KIWOOM엔비디아미국30년국채혼합액티브증권상장지수투자신탁[채권혼합](H),키움투자운용,,,,,,10.46,,,,,,4.53,4등급(보통 위험),0.35,"3,500",86,20250207,,ETF,,,
K55364ED4870,에셋플러스에셋플러스인도일등기업포커스20액티브증권상장지수투자신탁(주식),에셋플러스운용,,,,,,3.68,,,,,,5.45,2등급(높은 위험),1.17,"11,700",118,20250221,,ETF,,,
K55101EH5038,한국투자ACE미국중심중소형제조업증권상장지수투자신탁(주식),한국투자신탁운용,,,,,,34.25,,,,,,15.24,2등급(높은 위험),0.60,"6,000",134,20250117,,ETF,,,
K55102EG6572,하나1Q미국배당TOP30증권상장지수투자신탁[주식],하나운용,,,,,,5.12,,,,,,15.24,2등급(높은 위험),0.21,"2,110",64,20250117,,ETF,,,
K55213EG9010,한화PLUS글로벌원자력밸류체인증권상장지수투자신탁(주식형),한화운용,,,,,,45.40,,,,,,14.13,2등급(높은 위험),0.52,"5,200",567,20250110,,ETF,,,
K55101EK7294,한국투자ACE미국배당퀄리티채권혼합50증권상장지수투자신탁(채권혼합),한국투자신탁운용,,,,,,9.66,,,,,,8.03,4등급(보통 위험),0.30,"3,000",153,20250509,,ETF,,,
K553J1EK6638,타임폴리오TIMEFOLIO차이나AI테크액티브증권상장지수투자신탁(주식),타임폴리오자산운용,,,,,,33.77,,,,,,15.02,2등급(높은 위험),0.88,"8,800","1,789",20250512,,ETF,,,
K553N9EH5654,삼성액티브KoAct미국나스닥성장기업액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,47.26,,,,,,15.24,2등급(높은 위험),0.60,"6,000",502,20250221,,ETF,,,
K55101EI1630,한국투자ACETDF2050액티브증권상장지수투자신탁(혼합-재간접형),한국투자신탁운용,,,,,,18.24,,,,,,7.48,3등급(다소 높은 위험),0.41,"4,100",303,20250307,,ETF,,,
K55210EH5770,신한SOL중단기회사채(A-이상)액티브증권상장지수투자신탁[채권],신한자산운용,,,,,,0.94,,,,,,0.68,5등급(낮은 위험),0.06,600,"3,098",20250217,,ETF,,,
K55105EK2846,삼성KODEX미국머니마켓액티브증권상장지수투자신탁[채권],삼성운용,,,,,,9.19,,,,,,4.71,5등급(낮은 위험),0.07,700,"5,067",20250509,,ETF,,,
K55101EH2993,한국투자ACEFTSEWGBIKorea증권상장지수투자신탁(채권),한국투자신탁운용,,,,,,-4.78,,,,,,0.63,5등급(낮은 위험),0.22,"2,200",192,20250214,,ETF,,,
K55223EJ0162,KBRISE미국천연가스밸류체인증권상장지수투자신탁(주식),KB운용,,,,,,11.12,,,,,,10.68,2등급(높은 위험),0.64,"6,400",109,20250417,,ETF,,,
K55101EL9174,한국투자ACE미국10년국채액티브증권상장지수투자신탁[채권](H),한국투자신탁운용,,,,,,,,,,,,,5등급(낮은 위험),0.47,"4,700",205,20250718,,ETF,,,
K55301EI9524,미래에셋TIGER미국초단기(3개월이하)국채증권상장지수투자신탁(채권-재간접형),미래에셋운용,,,,,,8.51,,,,,,5.02,4등급(보통 위험),0.16,"1,565","1,845",20250425,계열사,ETF,,,
K55105EH3997,삼성KODEX미국S&P500변동성확대시커버드콜증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,,,,,,,,1등급(매우 높은 위험),0.43,"4,300","1,027",20250808,,ETF,,,
K55210EG4402,신한SOL전고체배터리&실리콘음극재증권상장지수투자신탁[주식],신한자산운용,,,,,,42.22,,,,,,54.05,2등급(높은 위험),0.51,"5,100",393,20250106,,ETF,,,
K55105EK8991,삼성KODEX차이나테크TOP10증권상장지수투자신탁[주식],삼성운용,,,,,,,,,,,,,2등급(높은 위험),0.48,"4,800",491,20250613,,ETF,,,
K55210EM3463,신한SOL27-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],신한자산운용,,,,,,,,,,,,,5등급(낮은 위험),0.06,600,"1,628",20250818,,ETF,,,
K55232EM2121,NH-AmundiHANARO유럽방산증권상장지수투자신탁[주식],NH-Amundi운용,,,,,,,,,,,,,2등급(높은 위험),0.47,"4,700",96,20250725,,ETF,,,
K55234EG3166,IBKITFK-AI반도체코어테크증권상장지수투자신탁[주식],아이비케이운용,,,,,,97.24,,,,,,54.05,2등급(높은 위험),0.44,"4,435",186,20250120,,ETF,,,
K55206EI0487,키움KIWOOM팔란티어미국30년국채혼합액티브증권상장지수투자신탁[채권혼합](H),키움투자운용,,,,,,11.96,,,,,,4.53,4등급(보통 위험),0.31,"3,100",242,20250207,,ETF,,,
K55105EH7642,삼성KODEX미국AI소프트웨어TOP10증권상장지수투자신탁[주식],삼성운용,,,,,,21.36,,,,,,15.24,2등급(높은 위험),0.50,"5,000",720,20250417,,ETF,,,
K55232EN3029,NH-AmundiHANARO27-06회사채(AA-이상)액티브증권상장지수투자신탁(채권),NH-Amundi운용,,,,,,,,,,,,,5등급(낮은 위험),0.02,200,"1,025",20250825,,ETF,,,
K55223EM4862,KBRISEAI반도체TOP10증권상장지수투자신탁(주식),KB운용,,,,,,,,,,,,,2등급(높은 위험),0.21,"2,100",929,20250825,,ETF,,,
K55301EM5013,미래에셋TIGER28-04회사채(A+이상)액티브증권상장지수투자신탁(채권),미래에셋운용,,,,,,,,,,,,,5등급(낮은 위험),0.10,"1,000","2,789",20250822,계열사,ETF,,,
K55223EH6161,KBRISETSLA-UST타겟커버드콜증권상장지수투자신탁(채권혼합-파생재간접형)(합성),KB운용,,,,,,19.58,,,,,,4.53,2등급(높은 위험),1.28,"12,790",333,20250214,,ETF,,,
K55213EK8776,한화PLUS미국S&P500미국채혼합50액티브증권상장지수투자신탁(채권혼합-재간접형),한화운용,,,,,,,,,,,,,4등급(보통 위험),0.21,"2,100",384,20250605,,ETF,,,
K55213EL7496,한화PLUS미국로보택시증권상장지수투자신탁(주식),한화운용,,,,,,,,,,,,,2등급(높은 위험),0.56,"5,600",103,20250718,,ETF,,,
K55102EM4231,하나1Q미국메디컬AI증권상장지수투자신탁[주식],하나운용,,,,,,,,,,,,,2등급(높은 위험),0.49,"4,900",539,20250718,,ETF,,,
K55223EH4240,KBRISE미국은행TOP10증권상장지수투자신탁(주식),KB운용,,,,,,30.19,,,,,,8.30,2등급(높은 위험),0.33,"3,300",122,20250214,,ETF,,,
K55301EK5932,미래에셋TIGER차이나AI소프트웨어증권상장지수투자신탁(주식),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.55,"5,500",276,20250613,계열사,ETF,,,
K55301EI4806,미래에셋TIGERKRX금현물특별자산상장지수투자신탁(금),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.20,"2,000","8,863",20250620,계열사,ETF,,,
K55210EJ6834,신한SOL미국원자력SMR증권상장지수투자신탁[주식],신한자산운용,,,,,,47.40,,,,,,15.24,2등급(높은 위험),0.50,"5,000","3,542",20250516,,ETF,,,
K55301EL0767,미래에셋TIGER차이나글로벌리더스TOP3+증권상장지수투자신탁(주식),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.53,"5,300",635,20250613,계열사,ETF,,,
K55105EI4473,삼성KODEXTDF2060액티브증권상장지수투자신탁[혼합-재간접형],삼성운용,,,,,,,,,,,,,3등급(다소 높은 위험),0.47,"4,730",623,20250718,,ETF,,,
K55105EL4742,삼성KODEXK방산TOP10증권상장지수투자신탁[주식],삼성운용,,,,,,,,,,,,,2등급(높은 위험),0.47,"4,700","2,016",20250714,,ETF,,,
K55105EG1950,삼성KODEX미국S&P500데일리커버드콜OTM증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,22.82,,,,,,15.24,1등급(매우 높은 위험),0.45,"4,500","1,165",20250103,,ETF,,,
K55223EG3144,KBRISE코리아금융고배당증권상장지수투자신탁(주식),KB운용,,,,,,30.39,,,,,,54.05,2등급(높은 위험),0.16,"1,600",335,20241209,,ETF,,,
K55210EH0144,신한SOL국제금커버드콜특별자산액티브상장지수투자신탁[금-파생재간접형],신한자산운용,,,,,,31.44,,,,,,6.95,2등급(높은 위험),0.54,"5,400",507,20250307,,ETF,,,
K553N9EF5557,삼성액티브KoAct미국천연가스인프라액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,13.06,,,,,,15.24,2등급(높은 위험),0.58,"5,800",225,20241206,,ETF,,,
K55223EI0494,KBRISE미국양자컴퓨팅증권상장지수투자신탁(주식),KB운용,,,,,,32.28,,,,,,15.24,2등급(높은 위험),0.55,"5,500",153,20250307,,ETF,,,
K55301EH7354,미래에셋TIGERTDF2045증권상장지수투자신탁(주식혼합),미래에셋운용,,,,,,18.02,,,,,,7.48,3등급(다소 높은 위험),0.26,"2,600","4,048",20250321,계열사,ETF,,,
K55105EH1736,삼성KODEX미국S&P500버퍼3월액티브증권상장지수투자신탁[주식-파생형],삼성운용,,,,,,14.98,,,,,,0.74,1등급(매우 높은 위험),0.49,"4,900",751,20250321,,ETF,,,
K55213EJ0693,한화PLUS글로벌휴머노이드로봇액티브증권상장지수투자신탁(주식),한화운용,,,,,,40.72,,,,,,14.13,2등급(높은 위험),0.65,"6,500",406,20250411,,ETF,,,
K55232EK0689,NH-AmundiHANARO글로벌피지컬AI액티브증권상장지수투자신탁(주식),NH-Amundi운용,,,,,,35.56,,,,,,14.13,2등급(높은 위험),0.69,"6,900",249,20250417,,ETF,,,
K55301EJ2577,미래에셋TIGER차이나테크TOP10증권상장지수투자신탁(주식),미래에셋운용,,,,,,30.17,,,,,,15.02,2등급(높은 위험),0.54,"5,400","3,202",20250509,계열사,ETF,,,
K55101EK7344,한국투자ACE미국배당퀄리티+커버드콜액티브증권상장지수투자신탁(주식-재간접형),한국투자신탁운용,,,,,,18.40,,,,,,15.66,2등급(높은 위험),0.34,"3,400",692,20250509,,ETF,,,
K55101EK7278,한국투자ACE미국배당퀄리티증권상장지수투자신탁(주식),한국투자신탁운용,,,,,,18.85,,,,,,15.24,2등급(높은 위험),0.23,"2,300",430,20250509,,ETF,,,
K55223EJ7027,KBRISE테슬라고정테크100증권상장지수투자신탁(주식),KB운용,,,,,,29.90,,,,,,15.24,2등급(높은 위험),0.29,"2,900",183,20250509,,ETF,,,
K55105EJ5511,삼성KODEX차이나휴머노이드로봇증권상장지수투자신탁[주식],삼성운용,,,,,,15.53,,,,,,15.02,2등급(높은 위험),0.52,"5,200","2,253",20250512,,ETF,,,
K55213EJ2715,한화PLUS미국AI에이전트증권상장지수투자신탁(주식형),한화운용,,,,,,0.28,,,,,,15.24,2등급(높은 위험),0.51,"5,100",53,20250516,,ETF,,,
K553N9EJ5488,삼성액티브KoAct브로드컴밸류체인액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,63.30,,,,,,25.27,2등급(높은 위험),0.55,"5,500",179,20250516,,ETF,,,
K55301EK7888,미래에셋TIGER토탈월드스탁액티브증권상장지수투자신탁(주식),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.34,"3,400","3,314",20250620,계열사,ETF,,,
K55210EL7325,신한SOL미국S&P500미국채혼합50증권상장지수투자신탁[채권혼합],신한자산운용,,,,,,,,,,,,,4등급(보통 위험),0.42,"4,200",384,20250711,,ETF,,,
K55101EJ7669,한국투자ACEBYD밸류체인액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,,,,,,,,,,2등급(높은 위험),0.57,"5,700",97,20250711,,ETF,,,
K55206EJ7242,키움KIWOOMUS테크100월간목표헤지액티브증권상장지수투자신탁[혼합-파생재간접형],키움투자운용,,,,,,,,,,,,,2등급(높은 위험),0.60,"5,990",99,20250718,,ETF,,,
K55101EL9166,한국투자ACE미국10년국채액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,,,,,,,,,,5등급(낮은 위험),0.47,"4,700",459,20250718,,ETF,,,
K55107EN0027,우리WONK-글로벌수급상위증권상장지수투자신탁(주식),우리운용,,,,,,,,,,,,,2등급(높은 위험),0.71,"7,100",441,20250811,,ETF,,,
K55213EM5556,한화PLUS미국나스닥100미국채혼합50증권상장지수투자신탁(채권혼합),한화운용,,,,,,,,,,,,,4등급(보통 위험),0.23,"2,300",209,20250814,,ETF,,,
K55105EM2711,삼성KODEX미국10년국채액티브증권상장지수투자신탁[채권-재간접형](H),삼성운용,,,,,,,,,,,,,5등급(낮은 위험),0.16,"1,600","1,567",20250814,,ETF,,,
K553N9EF9815,삼성액티브KoAct팔란티어밸류체인액티브증권상장지수투자신탁[주식],삼성액티브자산운용,,,,,,,,,,,,,2등급(높은 위험),0.52,"5,200",448,20250822,,ETF,,,
K55223EM3724,KBRISE엔비디아고정테크100증권상장지수투자신탁(주식),KB운용,,,,,,,,,,,,,2등급(높은 위험),0.26,"2,600",137,20250822,,ETF,,,
K55213EM5713,한화PLUSK방산소부장증권상장지수투자신탁(주식),한화운용,,,,,,,,,,,,,2등급(높은 위험),0.46,"4,600",105,20250825,,ETF,,,
K55223EL4301,KBRISE차이나테크TOP10위클리타겟커버드콜증권상장지수투자신탁(주식-파생형),KB운용,,,,,,,,,,,,,1등급(매우 높은 위험),0.37,"3,700",145,20250829,,ETF,,,
K55206EN5646,키움KIWOOM한국고배당&미국AI테크증권상장지수투자신탁[주식],키움투자운용,,,,,,,,,,,,,2등급(높은 위험),0.48,"4,800",252,20250829,,ETF,,,
K55102EN6979,하나1Q샤오미밸류체인액티브증권상장지수투자신탁[주식],하나운용,,,,,,,,,,,,,2등급(높은 위험),0.49,"4,900",240,20250829,,ETF,,,
K55223EM9762,KBRISE코리아밸류업위클리고정커버드콜증권상장지수투자신탁(주식-파생형),KB운용,,,,,,,,,,,,,2등급(높은 위험),0.32,"3,200",119,20250901,,ETF,,,
K55301EM5526,미래에셋TIGER미국AI소프트웨어TOP4Plus증권상장지수투자신탁(주식),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.50,"5,000","1,264",20250905,계열사,ETF,,,
K55101EN6525,한국투자ACE우량회사채(AA-이상)액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,,,,,,,,,,5등급(낮은 위험),0.10,"1,000","1,305",20250908,,ETF,,,
K55213EM9962,한화PLUS자사주매입고배당주증권상장지수투자신탁(주식),한화운용,,,,,,,,,,,,,2등급(높은 위험),0.31,"3,100","1,085",20250915,,ETF,,,
K55105EN0391,삼성KODEXK원자력SMR증권상장지수투자신탁[주식],삼성운용,,,,,,,,,,,,,2등급(높은 위험),0.46,"4,600","1,164",20250915,,ETF,,,
K55301EN6424,미래에셋TIGER코리아배당다우존스위클리커버드콜증권상장지수투자신탁(주식-파생형),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.26,"2,600",328,20250919,계열사,ETF,,,
K55301EN6416,미래에셋TIGER200타겟위클리커버드콜증권상장지수투자신탁(주식),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.25,"2,500",414,20250919,계열사,ETF,,,
K55101EN6293,한국투자ACE유럽방산TOP10증권상장지수투자신탁(주식),한국투자신탁운용,,,,,,,,,,,,,2등급(높은 위험),0.38,"3,800",102,20250919,,ETF,,,
K55206EN6289,키움KIWOOM미국고배당&AI테크증권상장지수투자신탁[주식],키움투자운용,,,,,,,,,,,,,2등급(높은 위험),0.51,"5,100",281,20250919,,ETF,,,
K55210EN5913,신한SOL한국AI소프트웨어증권상장지수투자신탁[주식],신한자산운용,,,,,,,,,,,,,2등급(높은 위험),0.46,"4,600",199,20250922,,ETF,,,
K55210EN5491,신한SOL코리아고배당증권상장지수투자신탁[주식],신한자산운용,,,,,,,,,,,,,2등급(높은 위험),0.16,"1,600","1,943",20250922,,ETF,,,
K55223EN7310,KBRISEAI전력인프라증권상장지수투자신탁(주식),KB운용,,,,,,,,,,,,,2등급(높은 위험),0.21,"2,100",538,20250922,,ETF,,,
K55104EN5177,브이아이FOCUS200증권상장지수투자신탁[주식],브이아이운용,,,,,,,,,,,,,2등급(높은 위험),0.14,"1,400",166,20250922,,ETF,,,
K553N9EG1423,삼성액티브KoAct미국나스닥채권혼합50액티브증권상장지수투자신탁[채권혼합],삼성액티브자산운용,,,,,,,,,,,,,4등급(보통 위험),0.27,"2,700",406,20250926,,ETF,,,
K55102EO1193,하나1Q미국나스닥100미국채혼합50액티브증권상장지수투자신탁[채권혼합],하나운용,,,,,,,,,,,,,4등급(보통 위험),0.05,500,"1,067",20250926,,ETF,,,
K55102EN9924,하나1QK소버린AI증권상장지수투자신탁[주식],하나운용,,,,,,,,,,,,,2등급(높은 위험),0.49,"4,900",324,20250929,,ETF,,,
K55224EO8480,흥국HK머니마켓액티브증권상장지수투자신탁[채권],흥국운용,,,,,,,,,,,,,5등급(낮은 위험),0.08,750,520,20250929,,ETF,,,
K55206EJ7150,키움KIWOOMUS대형500월간목표헤지액티브증권상장지수투자신탁[혼합-파생재간접형],키움투자운용,,,,,,,,,,,,,2등급(높은 위험),0.55,"5,536",119,20251017,,ETF,,,
K55223EP0586,KBRISE미국고배당다우존스TOP10증권상장지수투자신탁(주식),KB운용,,,,,,,,,,,,,2등급(높은 위험),0.03,300,125,20251017,,ETF,,,
K55223EO3532,KBRISE글로벌게임테크TOP3Plus증권상장지수투자신탁(주식),KB운용,,,,,,,,,,,,,2등급(높은 위험),0.41,"4,100",90,20251017,,ETF,,,
K55301EO3131,미래에셋TIGER코리아AI전력기기TOP3플러스증권상장지수투자신탁(주식),미래에셋운용,,,,,,,,,,,,,2등급(높은 위험),0.40,"4,000","3,838",20251020,계열사,ETF,,,
K55105EN8626,삼성KODEX코리아소버린AI증권상장지수투자신탁[주식],삼성운용,,,,,,,,,,,,,2등급(높은 위험),0.45,"4,500","1,343",20251020,,ETF,,,
K55216EP3761,DB마이티200TotalReturn증권상장지수투자신탁[주식],DB자산운용,,,,,,,,,,,,,2등급(높은 위험),0.11,"1,110",104,20251024,,ETF,,,
K55101EO4453,한국투자ACE미국AI테크핵심산업액티브증권상장지수투자신탁(주식),한국투자신탁운용,,,,,,,,,,,,,2등급(높은 위험),0.46,"4,600","1,651",20251024,,ETF,,,
K55210EN6374,신한SOL미국넥스트테크TOP10액티브증권상장지수투자신탁[주식],신한자산운용,,,,,,,,,,,,,2등급(높은 위험),0.56,"5,600",558,20251024,,ETF,,,
K55105EM8924,삼성KODEXK조선TOP10증권상장지수투자신탁[주식],삼성운용,,,,,,,,,,,,,2등급(높은 위험),0.45,"4,500",806,20251027,,ETF,,,
K553J1EP1634,타임폴리오TIMEFOLIO글로벌탑픽액티브증권상장지수투자신탁(주식-재간접형),타임폴리오자산운용,,,,,,,,,,,,,2등급(높은 위험),0.41,"4,100",560,20251027,,ETF,,,
K55232EP4074,NH-AmundiHANARO증권고배당TOP3플러스증권상장지수투자신탁[주식],NH-Amundi운용,,,,,,,,,,,,,2등급(높은 위험),0.07,700,310,20251027,,ETF,,,
K55105EN8634,삼성KODEX26-12금융채(AA-이상)액티브증권상장지수투자신탁[채권],삼성운용,,,,,,,,,,,,,5등급(낮은 위험),0.09,900,"13,490",20251027,,ETF,,,
