사업자명,미래에셋증권,,,,,,,,,,,,,,,,,,,,,,,
제도유형,DC/IRP,,,,,,,,,,,,,,,,,,,,,,,
상품유형,실적배당형 상품(펀드/ETF),,,,,,,,,,,,,,,,,,,,,,,
기준일,"2026-03-01, 제로인",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
※ 1년 수익률 상위순으로 펀드/ETF를 배열하였습니다. 1년 이상 기간의 수익률은 연평균 수익률입니다. ,,,,,,,,,,,,,,,,,,,,,,,,
,,,"해당상품 수익률(%)(세전, 연)",,,,,,"참고지수 수익률(%)(세전, 연)",,,,,,,합성총보수 · 비용,,,,,,,,
K55105E24776,삼성KODEXCD금리액티브증권상장지수투자신탁[채권혼합-파생형](합성),삼성운용,,,,,2.70,1.36,,,,,2.41,1.15,4등급(보통 위험),0.03,300,"80,174",20230602,,ETF,,,
K55105D15560,삼성KODEX미국부동산리츠부동산상장지수투자신탁[REITs-파생재간접형](H),삼성운용,,,3.42,4.61,2.69,3.79,,,4.92,7.73,10.80,9.09,2등급(높은 위험),0.25,"2,524",323,20200508,,ETF,,,
K55216E57284,DB마이티26-09특수채(AAA)액티브증권상장지수투자신탁[채권],DB자산운용,,,,,2.69,0.94,,,,,2.71,1.18,5등급(낮은 위험),0.07,700,"1,745",20230918,,ETF,,,
K55311BW1441,Plus신종개인용MMF2종류C-p2e(퇴직연금),플러스운용,,,2.81,3.37,2.67,1.32,,,2.54,3.22,2.62,1.28,6등급(매우 낮은 위험),0.23,"2,300",205,20190924,,,,,
K55301BW0726,미래에셋국공채전용MMF A1(국공채)종류C-P2e,미래에셋운용,,2.24,2.64,3.30,2.67,1.30,,2.11,2.54,3.22,2.62,1.28,6등급(매우 낮은 위험),0.05,500,754,20181107,계열사,,,,
K55107BB0255,우리단기채권증권투자신탁(채권)ClassC-P,우리운용,,2.83,3.17,4.01,2.67,1.09,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.34,"3,400",346,20170410,,,,,
K55105DR9373,삼성KODEXKOFR금리액티브특별자산상장지수투자신탁[금리-파생형](합성),삼성운용,,,,3.26,2.66,1.31,,,,3.02,2.41,1.15,6등급(매우 낮은 위험),0.06,600,"44,128",20220425,,ETF,,,
K55213BU7399,한화내일받는단기국공채증권자투자신탁(채권)C-RPe(퇴직연금),한화운용,,2.39,2.78,3.43,2.66,1.16,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.16,"1,600",953,20170817,,,,,
K55214B30415,유진챔피언단기채증권자투자신탁(채권) ClassC-P2,유진운용,,2.67,3.04,3.84,2.66,1.10,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.33,"3,300","1,815",20160608,,,,,
K55213BW6233,한화PLUS단기채권액티브증권상장지수투자신탁(채권),한화운용,,2.16,2.42,3.50,2.66,1.00,,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.10,"1,000",532,20170925,,ETF,,,
K55301D61007,미래에셋TIGERCD금리투자KIS특별자산상장지수투자신탁(CD-파생형)(합성),미래에셋운용,,,2.64,3.25,2.65,1.34,,,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.05,500,"50,434",20200706,계열사,ETF,,,
K55223E89887,KBRISECD금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),KB운용,,,,,2.65,1.33,,,,,2.41,1.15,4등급(보통 위험),0.04,400,"12,823",20240325,,ETF,,,
K55232E07666,NH-AmundiHANAROKOFR금리액티브특별자산상장지수투자신탁(금리-파생형)(합성),NH-Amundi운용,,,,,2.65,1.30,,,,,2.41,1.15,2등급(높은 위험),0.08,800,121,20230313,,ETF,,,
K55105CK8670,삼성글로벌중단기채권증권자투자신탁H[채권-재간접형]_Cpe(퇴직연금),삼성운용,,,0.42,3.11,2.64,1.32,,,-0.24,2.87,3.05,1.96,5등급(낮은 위험),0.47,"4,700",1,20190906,,,,,
K55206E24624,키움KIWOOMCD금리액티브특별자산상장지수투자신탁[금리-파생형](합성),키움투자운용,,,,,2.63,1.32,,,,,2.41,1.15,2등급(높은 위험),0.06,600,"1,264",20230522,,ETF,,,
K55301DY1209,미래에셋TIGERKOFR금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성),미래에셋운용,,,,3.25,2.63,1.29,,,,3.02,2.41,1.15,6등급(매우 낮은 위험),0.04,400,"24,701",20221128,계열사,ETF,,,
K55216BV3162,DBNEW해오름신종MMF 3ClassC-P2E,DB자산운용,,2.22,2.60,3.21,2.62,1.30,,2.11,2.54,3.22,2.62,1.28,6등급(매우 낮은 위험),0.18,"1,800",47,20180517,,,,,
K55223E98490,KBRISEKOFR금리액티브증권상장지수투자신탁(채권혼합-파생형)(합성),KB운용,,,,,2.62,1.28,,,,,2.41,1.15,4등급(보통 위험),0.03,300,"7,131",20240429,,ETF,,,
K55210EB4936,신한초단기채증권투자신탁[채권](종류C-r),신한자산운용,,,,,2.61,1.20,,,,,2.41,1.15,5등급(낮은 위험),0.32,"3,200",18,20240821,,,,,
K55213B13207,한화내일받는단기국공채증권자투자신탁(채권)종류C-RP(퇴직연금),한화운용,2.08,2.34,2.73,3.38,2.61,1.14,1.91,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.21,"2,100",154,20151229,,,,,
K55306CO5174,다올공모주10증권투자신탁[채권혼합]종류CPe,다올운용,,,3.51,4.92,2.61,0.78,,,4.39,7.23,13.52,9.59,5등급(낮은 위험),0.64,"6,400",16,20210113,,,,,
K55101E80488,한국투자ACE5월만기자동연장회사채AA-이상액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,,2.60,1.20,,,,,2.71,1.18,5등급(낮은 위험),0.08,800,442,20240119,,ETF,,,
K55301BR4790,미래에셋TIGER단기채권액티브증권상장지수투자신탁(채권),미래에셋운용,,2.17,2.54,3.26,2.59,1.22,,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.09,900,"7,487",20170628,계열사,ETF,,,
K55301EG5110,미래에셋TIGER26-04회사채(A+이상)액티브증권상장지수투자신탁(채권),미래에셋운용,,,,,2.59,0.82,,,,,2.71,1.18,5등급(낮은 위험),0.11,"1,100","1,789",20241219,계열사,ETF,,,
K55213BU7688,한화코리아밸류채권증권자투자신탁(채권)종류C-RPe(퇴직연금),한화운용,,2.53,2.66,4.41,2.59,0.53,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.27,"2,700",143,20170817,,,,,
K55105BR3113,삼성KODEX단기변동금리부채권액티브증권상장지수투자신탁[채권],삼성운용,,2.15,2.58,3.22,2.58,1.25,,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.17,"1,700","3,247",20170628,,ETF,,,
KR5206287710,키움KIWOOM단기자금증권상장지수투자신탁[채권],키움투자운용,1.97,2.18,2.53,3.31,2.57,1.13,1.91,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.08,800,"1,488",20100728,,ETF,,,
K55105E71496,삼성KODEX26-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],삼성운용,,,,,2.57,0.72,,,,,2.71,1.18,5등급(낮은 위험),0.10,"1,000","6,788",20231211,,ETF,,,
K55234BZ0204,IBK단기국공채증권자투자신탁[채권]종류C-Re,아이비케이운용,,2.34,2.69,3.37,2.56,1.11,,2.13,2.25,3.32,2.30,0.70,6등급(매우 낮은 위험),0.14,"1,400",247,20171211,,,,,
K55210EB3979,신한SOL머니마켓액티브증권상장지수투자신탁[채권],신한자산운용,,,,,2.55,1.25,,,,,2.41,1.15,5등급(낮은 위험),0.08,800,130,20240624,,ETF,,,
KR5206184115,키움KIWOOM통안채상장지수증권투자신탁[채권],키움투자운용,1.97,2.18,2.41,3.45,2.55,0.97,2.14,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.08,800,422,20100113,,ETF,,,
K55224BT5377,흥국퇴직연금멀티크레딧증권자투자신탁[채권]C-e,흥국운용,,2.92,3.11,4.33,2.55,0.66,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.23,"2,300",491,20170802,,,,,
K55101E80496,한국투자ACE8월만기자동연장회사채AA-이상액티브증권상장지수투자신탁(채권),한국투자신탁운용,,,,,2.54,1.08,,,,,2.71,1.18,5등급(낮은 위험),0.07,700,801,20240119,,ETF,,,
K55301E99955,미래에셋TIGER27-04회사채(A+이상)액티브증권상장지수투자신탁(채권),미래에셋운용,,,,,2.54,0.42,,,,,2.71,1.18,5등급(낮은 위험),0.11,"1,100","4,903",20240417,계열사,ETF,,,
K55213E07260,한화PLUSKOFR금리특별자산상장지수투자신탁(금리),한화운용,,,,,2.53,1.24,,,,,2.41,1.15,6등급(매우 낮은 위험),0.06,600,156,20230310,,ETF,,,
K55107BU0245,우리하이플러스채권증권자투자신탁 1(채권)ClassC-Pe,우리운용,,2.88,3.16,4.26,2.53,0.68,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.28,"2,800","2,892",20170817,,,,,
K55223BR5941,KBRISE단기국공채액티브증권상장지수투자신탁(채권),KB운용,,2.25,2.46,3.34,2.52,0.99,,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.09,900,"1,924",20170628,,ETF,,,
K55205BU9031,미래에셋국공채MMF투자신탁 1[국공채]종류Crp-e,미래에셋운용,,,,3.11,2.51,1.22,,,,3.22,2.62,1.28,6등급(매우 낮은 위험),0.19,"1,900",18,20220624,계열사,,,,
K55234B90532,IBK단기국공채증권자투자신탁[채권]종류C-R,아이비케이운용,,2.29,2.64,3.32,2.51,1.08,,2.13,2.25,3.32,2.30,0.70,6등급(매우 낮은 위험),0.19,"1,900",58,20160406,,,,,
K55105B00244,삼성KODEX단기채권PLUS증권상장지수투자신탁[채권],삼성운용,1.96,2.16,2.50,3.31,2.50,1.07,2.11,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.17,"1,700","20,248",20150302,,ETF,,,
K55301BX4628,미래에셋솔로몬초단기국공채증권자투자신탁2(채권)종류C-P2e,미래에셋운용,,2.18,2.70,3.44,2.49,0.97,,1.03,2.25,3.32,2.30,0.70,6등급(매우 낮은 위험),0.26,"2,600",8,20171026,계열사,,,,
KR5301965186,미래에셋퇴직연금글로벌인컴증권자투자신탁 1(채권혼합)종류C,미래에셋운용,2.28,2.79,1.70,4.52,2.47,1.31,4.57,4.82,4.84,7.18,7.00,3.66,5등급(낮은 위험),0.87,"8,700",4,20140110,계열사,,,,
KR5101AN3254,한국투자ACE단기자금증권상장지수투자신탁(채권),한국투자신탁운용,1.85,2.05,2.42,3.16,2.47,1.06,1.91,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.09,900,"2,239",20131219,,ETF,,,
K55301BU4183,미래에셋개인전용MMF 1(국공채)종류C-P2e,미래에셋운용,,2.01,2.41,3.07,2.46,1.18,,2.11,2.54,3.22,2.62,1.28,6등급(매우 낮은 위험),0.26,"2,600",192,20170809,계열사,,,,
K55107B95356,우리하이플러스채권증권자투자신탁 1(채권)ClassC-P,우리운용,2.73,2.80,3.07,4.18,2.45,0.64,2.11,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.36,"3,600","4,430",20151209,,,,,
K55224BT5369,흥국퇴직연금멀티크레딧증권자투자신탁[채권]C,흥국운용,2.65,2.82,3.00,4.23,2.45,0.62,2.11,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.32,"3,200",179,20140930,,,,,
K55206DW2460,키움단기국공채증권자투자신탁 1[채권]C-P2e(퇴직연금),키움투자운용,,,,3.29,2.44,1.04,,,,3.32,2.30,0.70,6등급(매우 낮은 위험),0.24,"2,400",137,20221027,,,,,
K55214CD4825,유진챔피언중단기채증권자투자신탁(채권)ClassC-Re,유진운용,,2.82,3.06,4.29,2.42,0.50,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.24,"2,400",661,20181017,,,,,
K55223BV4518,KB스타단기국공채증권자투자신탁(채권)C-퇴직e클래스,KB운용,,2.20,2.43,3.35,2.41,0.91,,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.17,"1,700",172,20170922,,,,,
K55214E69177,유진챔피언중단기크레딧증권투자신탁(채권)ClassC-Re,유진운용,,,,,2.39,0.60,,,,,2.35,0.70,5등급(낮은 위험),0.35,"3,500",42,20240129,,,,,
KR5301AA4834,미래에셋TIGER단기통안채증권상장지수투자신탁(채권),미래에셋운용,1.79,1.96,2.33,3.06,2.38,1.05,1.91,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.11,"1,100","10,291",20120515,계열사,ETF,,,
K55306CO5166,다올공모주10증권투자신탁[채권혼합]종류CP,다올운용,,,3.27,4.67,2.37,0.66,,,4.39,7.23,13.52,9.59,5등급(낮은 위험),0.88,"8,800",15,20210114,,,,,
KR5105A84337,삼성KODEX단기채권증권상장지수투자신탁[채권],삼성운용,1.81,1.99,2.31,3.10,2.36,1.02,1.91,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.17,"1,700","7,574",20120221,,ETF,,,
K55210D56182,신한SOLKIS단기통안채증권상장지수투자신탁[채권],신한자산운용,,,2.29,3.01,2.34,1.04,,,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.11,"1,100",355,20200908,,ETF,,,
K55206BE0138,키움단기국공채증권자투자신탁 1[채권]C-P2(퇴직연금),키움투자운용,,2.22,2.53,3.19,2.33,0.99,,2.13,2.25,3.32,2.30,0.70,6등급(매우 낮은 위험),0.34,"3,400",7,20160608,,,,,
K55214CD4817,유진챔피언중단기채증권자투자신탁(채권)ClassC-R,유진운용,,2.70,2.95,4.17,2.30,0.44,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.35,"3,500",402,20181011,,,,,
KR5223AO8602,KBRISE단기통안채증권상장지수투자신탁(채권),KB운용,1.85,2.03,2.32,3.05,2.29,0.99,1.91,2.10,2.43,3.02,2.41,1.15,6등급(매우 낮은 위험),0.15,"1,500","1,811",20140514,,ETF,,,
K55107CC0337,우리나라중단기ESG채권증권자투자신탁 1(채권)ClassC-Pe,우리운용,,2.16,2.21,3.45,2.28,0.72,,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.26,"2,600",6,20181002,,,,,
K55307CH8226,유리블록딜공모주증권투자신탁[채권혼합]ClassC-P1e,유리운용,,,2.49,3.75,2.25,0.78,,,6.81,12.91,31.72,23.41,6등급(매우 낮은 위험),0.42,"4,200",2,20190418,,,,,
K55224C76951,흥국멀티플레이30공모주증권자투자신탁[채권혼합]C-p2e,흥국운용,,2.50,2.73,3.61,2.25,0.22,,4.14,4.39,7.23,13.52,9.59,5등급(낮은 위험),0.70,"7,000",6,20180608,,,,,
K55102EE8018,하나1Q현대차그룹채권(A+이상)&국고통안증권상장지수투자신탁[채권],하나운용,,,,,2.24,0.29,,,,,2.35,0.70,5등급(낮은 위험),0.10,"1,000","1,052",20240930,,ETF,,,
K55301CH3264,미래에셋단기채알파증권자투자신탁(채권혼합)종류C-P2e,미래에셋운용,,2.48,3.00,3.52,2.24,-0.30,,6.65,6.81,12.91,31.72,23.41,5등급(낮은 위험),0.36,"3,600",38,20181126,계열사,,,,
K55213BB5131,한화PLUS우량회사채50증권상장지수투자신탁(채권),한화운용,,2.17,2.37,3.34,2.23,0.65,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.18,"1,800",169,20160321,,ETF,,,
KR5101AJ9786,한국투자ACE미국부동산리츠부동산상장지수투자신탁(파생형)(합성 H),한국투자신탁운용,4.43,2.56,2.21,4.10,2.19,3.43,4.57,3.78,4.92,7.73,10.80,9.09,2등급(높은 위험),0.43,"4,300",101,20130730,,ETF,,,
K55206DR4802,키움KIWOOM단기채권ESG액티브증권상장지수투자신탁[채권],키움투자운용,,,,3.76,2.19,0.51,,,,3.49,2.35,0.70,6등급(매우 낮은 위험),0.17,"1,700",704,20220225,,ETF,,,
K55105BV5732,삼성퇴직연금인덱스12M증권자투자신탁 1[채권]_Ce,삼성운용,,2.16,2.39,3.35,2.18,0.59,,2.28,2.41,3.49,2.35,0.70,6등급(매우 낮은 위험),0.29,"2,900",87,20170817,,,,,
K55105EG9086,삼성KODEX27-12회사채(AA-이상)액티브증권상장지수투자신탁[채권],삼성운용,,,,,2.18,0.06,,,,,2.71,1.18,5등급(낮은 위험),0.10,"1,000","4,525",20250110,,ETF,,,
K55301C07937,미래에셋퇴직플랜글로벌그로스40증권자투자신탁 1(채권혼합)종류C-P2e,미래에셋운용,,5.18,2.94,10.01,2.16,0.72,,6.26,6.00,9.61,9.50,4.90,4등급(보통 위험),0.85,"8,500",80,20180502,계열사,,,,
K55223E92733,KB미국장기국채플러스증권자투자신탁(채권)(UH)C-퇴직e,KB운용,,,,,2.13,7.35,,,,,5.72,3.45,3등급(다소 높은 위험),0.51,"5,100",88,20240418,,,,,
K55301CH3256,미래에셋단기채알파증권자투자신탁(채권혼합)종류C-P2,미래에셋운용,,2.35,2.87,3.38,2.10,-0.37,,6.65,6.81,12.91,31.72,23.41,5등급(낮은 위험),0.49,"4,900",14,20181228,계열사,,,,
K55301C04025,미래에셋솔로몬단기국공채증권자투자신탁 1(채권)종류C-P2e,미래에셋운용,,2.19,2.34,3.43,2.06,0.51,,2.13,2.25,3.32,2.30,0.70,5등급(낮은 위험),0.33,"3,300",5,20180821,계열사,,,,
K55105DZ6536,삼성KODEX미국S&P500금융증권상장지수투자신탁[주식],삼성운용,,,,,1.98,-0.31,,,,,18.87,9.20,2등급(높은 위험),0.37,"3,700",453,20230317,,ETF,,,
K55223CW3484,KBRISE금융채액티브증권상장지수투자신탁(채권),KB운용,,,2.13,4.05,1.92,-0.17,,,2.04,3.61,1.87,0.05,5등급(낮은 위험),0.09,900,423,20191028,,ETF,,,
K55223E92725,KB미국장기국채플러스증권자투자신탁(채권)(UH)C-퇴직,KB운용,,,,,1.88,7.21,,,,,5.72,3.45,3등급(다소 높은 위험),0.73,"7,300",1,20250212,,,,,
KR5301A94968,미래에셋퇴직플랜단기증권자투자신탁 1(채권)CLASS-C,미래에셋운용,2.03,2.24,2.43,3.44,1.85,0.33,2.11,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.39,"3,900",8,20060102,계열사,,,,
K55223D48455,KBRISE미국고정배당우선증권ICE증권상장지수투자신탁(주식혼합),KB운용,,,4.79,5.76,1.81,4.05,,,12.18,20.05,16.97,7.94,3등급(다소 높은 위험),0.64,"6,400",143,20200508,,ETF,,,
K55301CG2705,미래에셋코리아중기증권자투자신탁 1(채권)종류C-P2e,미래에셋운용,,,,3.65,1.81,0.12,,,,3.61,1.87,0.05,5등급(낮은 위험),0.24,"2,400",0,20221114,계열사,,,,
K55301B08143,미래에셋퇴직플랜글로벌그로스40증권자투자신탁 1(채권혼합)종류C,미래에셋운용,4.98,4.79,2.56,9.60,1.78,0.53,6.00,6.26,6.00,9.61,9.50,4.90,4등급(보통 위험),1.22,"12,200",35,20150330,계열사,,,,
KR5223970371,KBRISE중기우량회사채증권상장지수투자신탁(채권),KB운용,2.19,2.25,2.12,3.88,1.72,-0.30,2.11,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.10,"1,000","1,438",20110411,,ETF,,,
K55105DR2899,삼성KODEXESG종합채권(A-이상)액티브증권상장지수투자신탁[채권],삼성운용,,,,4.16,1.70,-0.35,,,,3.49,2.35,0.70,5등급(낮은 위험),0.09,900,"3,226",20220822,,ETF,,,
K55101BT5714,한국투자퇴직연금증권자투자신탁 1(채권)(C-e),한국투자신탁운용,,2.17,2.03,3.88,1.66,-0.18,,2.28,2.41,3.49,2.35,0.70,5등급(낮은 위험),0.35,"3,500",58,20170802,,,,,
K55301DW0609,미래에셋TIGER우량회사채액티브증권상장지수투자신탁(채권),미래에셋운용,,,,4.74,1.66,-0.84,,,,3.61,1.87,0.05,5등급(낮은 위험),0.12,"1,200","7,098",20220818,계열사,ETF,,,
K55101E95262,한국투자미국장기국채증권자투자신탁UH(채권-재간접형)(C-Re),한국투자신탁운용,,,,,1.60,7.61,,,,,6.32,3.41,5등급(낮은 위험),0.51,"5,100",193,20240613,,,,,
K55105BT4549,삼성퇴직연금중기국공채증권자투자신탁[채권]_Ce,삼성운용,,1.87,1.89,3.27,1.59,-0.05,,2.13,2.25,3.32,2.30,0.70,5등급(낮은 위험),0.26,"2,600",50,20170817,,,,,
K55213E52282,한화PLUS미국채30년액티브증권상장지수투자신탁(채권),한화운용,,,,,1.48,7.71,,,,,5.72,3.45,4등급(보통 위험),0.23,"2,300",534,20230818,,ETF,,,
K55301BV2632,미래에셋퇴직플랜글로벌다이나믹50증권자투자신탁 1(채권)종류C-P2e,미래에셋운용,,1.75,1.24,3.83,1.45,0.08,,0.93,-0.13,2.79,2.70,2.01,5등급(낮은 위험),0.39,"3,900",134,20170914,계열사,,,,
K55229BU8977,카디안미국뱅크론특별자산자투자신탁(H)[대출채권-재간접형]클래스C-P(퇴직연금)E,카디안자산운용,,1.44,2.66,4.49,1.44,0.16,,6.56,6.86,7.60,6.39,3.03,5등급(낮은 위험),1.39,"13,900",12,20170821,,,,,
K55101E95254,한국투자미국장기국채증권자투자신탁UH(채권-재간접형)(C-R),한국투자신탁운용,,,,,1.38,7.50,,,,,6.32,3.41,5등급(낮은 위험),0.73,"7,300",7,20240826,,,,,
KR5301290403,미래에셋퇴직플랜글로벌다이나믹50증권자투자신탁 1(채권)종류C,미래에셋운용,1.71,1.62,1.11,3.70,1.32,0.01,1.06,0.93,-0.13,2.79,2.70,2.01,5등급(낮은 위험),0.53,"5,300",262,20100831,계열사,,,,
KR5206150033,키움KIWOOM국고채상장지수증권투자신탁[채권],키움투자운용,1.69,1.80,1.65,3.27,1.19,-0.43,2.04,2.14,2.04,3.61,1.87,0.05,5등급(낮은 위험),0.08,800,592,20090728,,ETF,,,
K55210DW6796,신한SOL국고채3년증권상장지수투자신탁[채권],신한자산운용,,,,3.30,1.17,-0.45,,,,3.61,1.87,0.05,5등급(낮은 위험),0.09,900,427,20220905,,ETF,,,
KR5223149026,KBRISE국고채3년증권상장지수투자신탁(채권),KB운용,1.69,1.78,1.58,3.20,1.14,-0.48,2.04,2.14,2.04,3.61,1.87,0.05,5등급(낮은 위험),0.14,"1,400","1,807",20090728,,ETF,,,
KR5105149383,삼성KODEX국고채3년증권상장지수투자신탁[채권],삼성운용,1.60,1.70,1.57,3.27,1.12,-0.45,2.04,2.14,2.04,3.61,1.87,0.05,5등급(낮은 위험),0.17,"1,700","4,941",20090728,,ETF,,,
KR5225151061,미래에셋TIGER국채3증권상장지수투자신탁(채권),미래에셋운용,1.62,1.71,1.57,3.17,1.09,-0.46,2.04,2.14,2.04,3.61,1.87,0.05,5등급(낮은 위험),0.17,"1,700","1,384",20090821,계열사,ETF,,,
KR5101148215,한국투자ACE국고채증권상장지수투자신탁(채권),한국투자신탁운용,1.62,1.72,1.58,3.19,1.08,-0.48,2.04,2.14,2.04,3.61,1.87,0.05,5등급(낮은 위험),0.19,"1,900",123,20090730,,ETF,,,
K55101E91865,한국투자ACE미국30년국채액티브증권상장지수투자신탁[채권],한국투자신탁운용,,,,,0.93,7.75,,,,,5.72,3.45,5등급(낮은 위험),0.11,"1,100","3,163",20240308,,ETF,,,
K55105EA0792,삼성KODEX미국30년국채타겟커버드콜증권상장지수투자신탁[채권-파생형](합성 H),삼성운용,,,,,0.92,4.26,,,,,5.72,3.45,3등급(다소 높은 위험),0.32,"3,200","9,204",20240426,,ETF,,,
K55223EB1457,KBRISE미국30년국채액티브증권상장지수투자신탁(채권),KB운용,,,,,0.75,8.20,,,,,5.72,3.45,2등급(높은 위험),0.15,"1,500",302,20240524,,ETF,,,
